"","lon","lat","AOD","DQF","hour"
"167",-70.21672,43.51129,0.196506119944388,0,10
"169",-70.16408,43.511868,0.171418679106864,0,10
"170",-70.1377,43.512444,0.149535838376323,0,10
"171",-70.111374,43.51274,0.198428880008578,0,10
"172",-70.08506,43.51296,0.14770463831519,0,10
"173",-70.05873,43.51321,0.148162438330473,0,10
"174",-70.0324,43.513485,0.14990207838855,0,10
"414",-70.32458,43.480587,0.198062639996351,0,10
"415",-70.29827,43.480873,0.135618717911711,0,10
"416",-70.271996,43.481014,0.199161360033031,0,10
"417",-70.24566,43.481533,0.131223837764992,0,10
"419",-70.19305,43.482094,0.149810518385493,0,10
"420",-70.16676,43.48221,0.119595717376797,0,10
"421",-70.14043,43.48266,0.197696399984125,0,10
"422",-70.11412,43.482925,0.14935271837021,0,10
"423",-70.087814,43.483162,0.1189547973554,0,10
"424",-70.06151,43.483425,0.149993638391607,0,10
"425",-70.03516,43.4839,0.14907803836104,0,10
"426",-70.00885,43.484116,0.137449917972845,0,10
"665",-70.32717,43.450985,0.229742401053954,0,10
"666",-70.30088,43.4513,0.194217119867972,0,10
"668",-70.24833,43.451717,0.137266797966731,0,10
"669",-70.22209,43.45171,0.133146597829182,0,10
"670",-70.19575,43.4523,0.146697478281567,0,10
"671",-70.1695,43.452286,0.14907803836104,0,10
"672",-70.14316,43.45287,0.149535838376323,0,10
"673",-70.11687,43.453136,0.144225358199037,0,10
"674",-70.09057,43.453377,0.14962739837938,0,10
"675",-70.06428,43.453636,0.140196718064544,0,10
"676",-70.03794,43.454086,0.146148118263227,0,10
"677",-70.01165,43.454334,0.148345558336587,0,10
"916",-70.32976,43.421413,0.149718958382437,0,10
"917",-70.303474,43.421734,0.169953719057958,0,10
"918",-70.27725,43.421738,0.199710720051371,0,10
"919",-70.25092,43.422344,0.185793599586759,0,10
"920",-70.22469,43.422363,0.149993638391607,0,10
"921",-70.19837,43.42293,0.149810518385493,0,10
"922",-70.172134,43.422913,0.149718958382437,0,10
"923",-70.14586,43.42319,0.14935271837021,0,10
"924",-70.11958,43.42346,0.218022720662702,0,10
"926",-70.067024,43.423958,0.14935271837021,0,10
"927",-70.04071,43.42441,0.159058078694216,0,10
"928",-70.014435,43.424637,0.202457520143071,0,10
"1167",-70.332375,43.391575,0.167664718981541,0,10
"1168",-70.30612,43.39186,0.149810518385493,0,10
"1169",-70.27989,43.39198,0.164276998868445,0,10
"1170",-70.25359,43.392498,0.197604839981068,0,10
"1171",-70.22736,43.392605,0.14990207838855,0,10
"1172",-70.20107,43.393066,0.14990207838855,0,10
"1173",-70.17484,43.393154,0.12032819740125,0,10
"1174",-70.148544,43.3936,0.236517841280147,0,10
"1417",-70.36122,43.361576,0.163544518843992,0,10
"1418",-70.33498,43.361923,0.149993638391607,0,10
"1419",-70.30872,43.362213,0.149993638391607,0,10
"1420",-70.28253,43.36222,0.149535838376323,0,10
"1421",-70.256226,43.362854,0.197604839981068,0,10
"1422",-70.230034,43.36285,0.145781878251,0,10
"1423",-70.203735,43.36342,0.0999103167196154,0,10
"1424",-70.177536,43.3634,0.14962739837938,0,10
"1425",-70.15124,43.363983,0.147796198318247,0,10
"1667",-70.39002,43.331627,0.195590519913821,0,10
"1668",-70.36376,43.332153,0.181032479427813,0,10
"1669",-70.337524,43.33247,0.175264199235244,0,10
"1670",-70.311295,43.33281,0.193576199846575,0,10
"1671",-70.28515,43.332577,0.184145519531739,0,10
"1672",-70.258865,43.333206,0.194033999861858,0,10
"1673",-70.23268,43.333202,0.148986478357983,0,10
"1674",-70.206406,43.333775,0.149535838376323,0,10
"1675",-70.180214,43.33375,0.148986478357983,0,10
"1676",-70.15392,43.33434,0.149993638391607,0,10
"1914",-70.49738,43.300987,0.14990207838855,0,10
"1915",-70.47117,43.301346,0.149810518385493,0,10
"1916",-70.44498,43.3015,0.162995158825652,0,10
"1917",-70.41877,43.301834,0.189639119715139,0,10
"1918",-70.392586,43.301952,0.194949599892425,0,10
"1919",-70.36634,43.302475,0.173158319164941,0,10
"1920",-70.340126,43.3028,0.182955239492003,0,10
"1921",-70.313896,43.30314,0.152557318477193,0,10
"1922",-70.287735,43.3031,0.199802280054428,0,10
"1923",-70.26147,43.30373,0.181032479427813,0,10
"1924",-70.2353,43.303726,0.146239678266284,0,10
"1925",-70.20903,43.3043,0.149718958382437,0,10
"1926",-70.18289,43.304085,0.0999103167196154,0,10
"2164",-70.52608,43.271008,0.189639119715139,0,10
"2165",-70.49988,43.271374,0.172425839140487,0,10
"2166",-70.47367,43.27172,0.149810518385493,0,10
"2168",-70.4213,43.27222,0.193484639843518,0,10
"2169",-70.395134,43.272335,0.199161360033031,0,10
"2170",-70.36892,43.272747,0.166840678954031,0,10
"2171",-70.34272,43.27307,0.199161360033031,0,10
"2172",-70.31651,43.273388,0.145598758244887,0,10
"2173",-70.29034,43.273537,0.191470319776272,0,10
"2174",-70.26411,43.273983,0.199527600045258,0,10
"2175",-70.23794,43.274086,0.198520440011634,0,10
"2176",-70.21171,43.274548,0.137358357969788,0,10
"2177",-70.18553,43.27464,0.262978682163521,0,10
"2415",-70.528496,43.24175,0.149169598364097,0,10
"2416",-70.50231,43.242085,0.14935271837021,0,10
"2417",-70.47612,43.242466,0.14688059828768,0,10
"2418",-70.44998,43.242508,0.146697478281567,0,10
"2419",-70.423836,43.24263,0.14605655826017,0,10
"2420",-70.39768,43.24275,0.149810518385493,0,10
"2421",-70.37146,43.24327,0.149810518385493,0,10
"2422",-70.345276,43.243595,0.149718958382437,0,10
"2423",-70.319084,43.24391,0.228094320998935,0,10
"2424",-70.292946,43.243923,0.197604839981068,0,10
"2666",-70.53098,43.212048,0.14825399833353,0,10
"2667",-70.50481,43.212414,0.148162438330473,0,10
"2668",-70.47864,43.21277,0.14935271837021,0,10
"2669",-70.45249,43.212925,0.149718958382437,0,10
"2670",-70.42632,43.21327,0.141753238116507,0,10
"2671",-70.400185,43.213383,0.14990207838855,0,10
"2672",-70.374,43.213795,0.14990207838855,0,10
"2673",-70.34783,43.214092,0.14962739837938,0,10
"2674",-70.32168,43.21425,0.149993638391607,0,10
"2917",-70.533424,43.1826,0.149444278373267,0,10
"2918",-70.50727,43.182938,0.149261158367153,0,10
"2919",-70.48112,43.18329,0.14907803836104,0,10
"2920",-70.45499,43.183445,0.149444278373267,0,10
"2921",-70.42883,43.18379,0.149718958382437,0,10
"2922",-70.40269,43.184017,0.149718958382437,0,10
"2923",-70.37652,43.18443,0.149810518385493,0,10
"2924",-70.350365,43.184757,0.14990207838855,0,10
"2925",-70.324196,43.185074,0.244300441539963,0,10
"3167",-70.56201,43.15278,0.14935271837021,0,10
"3168",-70.5359,43.152958,0.129392637703859,0,10
"3169",-70.50976,43.15332,0.14880335835187,0,10
"3170",-70.48362,43.15368,0.148711798348813,0,10
"3171",-70.45752,43.15372,0.149810518385493,0,10
"3172",-70.43138,43.154037,0.14907803836104,0,10
"3173",-70.40527,43.15416,0.14935271837021,0,10
"3174",-70.3791,43.15468,0.149535838376323,0,10
"3175",-70.35295,43.155006,0.14935271837021,0,10
"3176",-70.326805,43.155327,0.23477820122207,0,10
"3418",-70.56443,43.123337,0.0999103167196154,0,10
"3419",-70.538345,43.12351,0.100001876722672,0,10
"3420",-70.51221,43.12387,0.147521518309077,0,10
"3421",-70.486084,43.12423,0.149444278373267,0,10
"3422",-70.46,43.12428,0.14962739837938,0,10
"3423",-70.433876,43.1246,0.149993638391607,0,10
"3424",-70.407776,43.124744,0.149993638391607,0,10
"3425",-70.38162,43.125237,0.149535838376323,0,10
"3426",-70.35549,43.125565,0.149261158367153,0,10
"3427",-70.32936,43.125885,0.149718958382437,0,10
"3668",-70.59297,43.093517,0.14715527829685,0,10
"3669",-70.56686,43.093895,0.0998187567165587,0,10
"3670",-70.5408,43.093903,0.100001876722672,0,10
"3671",-70.51469,43.094265,0.147063718293793,0,10
"3672",-70.48858,43.09462,0.149535838376323,0,10
"3673",-70.462494,43.094784,0.149810518385493,0,10
"3674",-70.4364,43.094963,0.14935271837021,0,10
"3675",-70.41029,43.095272,0.149810518385493,0,10
"3676",-70.38417,43.09563,0.14962739837938,0,10
"3677",-70.35806,43.095932,0.149810518385493,0,10
"3919",-70.595345,43.06429,0.148894918354927,0,10
"3921",-70.54318,43.064816,0.149261158367153,0,10
"3922",-70.517136,43.064854,0.14880335835187,0,10
"3923",-70.491035,43.065205,0.149535838376323,0,10
"3924",-70.46497,43.065342,0.149718958382437,0,10
"3925",-70.438866,43.065712,0.149718958382437,0,10
"3926",-70.41277,43.065968,0.198612000014691,0,10
"3927",-70.38667,43.066357,0.259224722038198,0,10
"3928",-70.36057,43.066654,0.199252920036088,0,10
"3929",-70.334465,43.066975,0.191378759773215,0,10
"4169",-70.62385,43.03436,0.138457078006468,0,10
"4170",-70.59777,43.034714,0.149993638391607,0,10
"4171",-70.571686,43.035088,0.14990207838855,0,10
"4172",-70.545654,43.035126,0.199527600045258,0,10
"4173",-70.51957,43.035465,0.14990207838855,0,10
"4174",-70.49349,43.035828,0.149810518385493,0,10
"4175",-70.46745,43.03587,0.149535838376323,0,10
"4176",-70.44137,43.03619,0.14990207838855,0,10
"4177",-70.4153,43.03645,0.14990207838855,0,10
"4178",-70.3892,43.036865,0.264443642212427,0,10
"4179",-70.36312,43.03714,0.199527600045258,0,10
"4418",-70.67829,43.004684,0.149444278373267,0,10
"4419",-70.65222,43.005077,0.14935271837021,0,10
"4420",-70.626205,43.005135,0.121518477440986,0,10
"4421",-70.600136,43.00552,0.110439717071131,0,10
"4422",-70.5741,43.005703,0.133421277838352,0,10
"4423",-70.54807,43.00577,0.174440159207734,0,10
"4424",-70.52201,43.00608,0.17672915928415,0,10
"4425",-70.49594,43.00644,0.133512837841408,0,10
"4426",-70.469894,43.0066,0.133695957847522,0,10
"4427",-70.44383,43.00692,0.164460118874558,0,10
"4428",-70.41778,43.00718,0.269479442380543,0,10
"4430",-70.36562,43.00787,0.185976719592873,0,10
"4668",-70.70664,42.9752,0.168305639002938,0,10
"4669",-70.68063,42.975323,0.167481598975428,0,10
"4670",-70.65459,42.975716,0.14660591827851,0,10
"4671",-70.62856,42.975887,0.134245317865862,0,10
"4672",-70.60251,42.976273,0.246223201604153,0,10
"4673",-70.576454,42.976643,0.134336877868918,0,10
"4674",-70.550446,42.97669,0.166108198929578,0,10
"4675",-70.5244,42.977028,0.180391559406416,0,10
"4676",-70.49834,42.977386,0.196597679947445,0,10
"4677",-70.47237,42.97719,0.14825399833353,0,10
"4678",-70.44631,42.97754,0.294200643205841,0,10
"4918",-70.73502,42.94538,0.136259637933108,0,10
"4919",-70.708984,42.945763,0.193667759849632,0,10
"4920",-70.682976,42.94597,0.198886680023861,0,10
"4921",-70.656944,42.946365,0.190829399754875,0,10
"4922",-70.63098,42.946262,0.176271359268867,0,10
"4923",-70.604935,42.946613,0.14990207838855,0,10
"4924",-70.5789,42.946995,0.230017081063124,0,10
"4925",-70.5529,42.94706,0.170594639079354,0,10
"4926",-70.52687,42.947403,0.196963919959671,0,10
"4927",-70.50083,42.947735,0.199619160048314,0,10
"4928",-70.47482,42.94787,0.223791000855272,0,10
"5169",-70.73731,42.916187,0.253181761836458,0,10
"5170",-70.711296,42.91652,0.257210401970951,0,10
"5171",-70.68532,42.916645,0.262887122160464,0,10
"5172",-70.659294,42.917038,0.267465122313297,0,10
"5173",-70.6333,42.91721,0.260598122084048,0,10
"5174",-70.60727,42.91759,0.252540841815062,0,10
"5175",-70.581245,42.917965,0.187350119638722,0,10
"5176",-70.555275,42.917984,0.196963919959671,0,10
"5177",-70.52929,42.918053,0.329634364388767,0,10
"5178",-70.50327,42.91838,0.210514800412057,0,10
"5179",-70.477264,42.91854,0.215001240561833,0,10
"5419",-70.765594,42.886665,0.199069800029974,0,10
"5420",-70.73963,42.886784,0.197971079993295,0,10
"5421",-70.71362,42.88716,0.2695710023836,0,10
"5422",-70.68769,42.887043,0.272500922481413,0,10
"5423",-70.66168,42.88744,0.280741322756512,0,10
"5424",-70.6357,42.887634,0.274423682545603,0,10
"5425",-70.60969,42.887993,0.256935721961781,0,10
"5426",-70.58368,42.888344,0.269113202368317,0,10
"5427",-70.55772,42.888412,0.195407399907708,0,10
"5428",-70.53171,42.888756,0.198428880008578,0,10
"5670",-70.767876,42.85737,0.241736761454376,0,10
"5671",-70.74191,42.857567,0.149444278373267,0,10
"5672",-70.715935,42.85792,0.257485081980121,0,10
"5673",-70.68998,42.858047,0.305462523581809,0,10
"5674",-70.66399,42.85844,0.198154199999408,0,10
"5675",-70.63802,42.858585,0.199619160048314,0,10
"5676",-70.61203,42.85886,0.340713124758622,0,10
"5677",-70.586075,42.859047,0.18222275946755,0,10
"5678",-70.56012,42.859093,0.196139879932161,0,10
"5921",-70.77014,42.828266,0.225805320922518,0,10
"5922",-70.74423,42.828163,0.248512201680569,0,10
"5923",-70.71825,42.828568,0.261788402123784,0,10
"5924",-70.69232,42.828644,0.270761282423337,0,10
"5925",-70.66634,42.82904,0.328627204355143,0,10
"5926",-70.64039,42.829212,0.198245760002465,0,10
"6173",-70.746475,42.79919,0.199985400060541,0,10
"6174",-70.72052,42.799576,0.271676882453903,0,10
"6175",-70.694595,42.799675,0.199252920036088,0,10
"6176",-70.668625,42.800045,0.199161360033031,0,10
"6177",-70.64274,42.799942,0.184603319547023,0,10
"6178",-70.616776,42.800274,0.196780799953558,0,10
"6424",-70.7488,42.76971,0.116024877257587,0,10
"6425",-70.722855,42.770115,0.197879519990238,0,10
"6426",-70.696945,42.77017,0.198795120020804,0,10
"6427",-70.671,42.77056,0.197787959987181,0,10
"6428",-70.64507,42.770763,0.210606360415113,0,10
"6429",-70.61912,42.7711,0.286784282958251,0,10
"6430",-70.59316,42.771473,0.258675362019858,0,10
"6675",-70.751076,42.740555,0.23697564129543,0,10
"6676",-70.72514,42.740936,0.199710720051371,0,10
"6677",-70.699234,42.741123,0.171143999097694,0,10
"6678",-70.673294,42.741516,0.195956759926048,0,10
"6679",-70.6474,42.741585,0.223241640836932,0,10
"6680",-70.62145,42.74197,0.285960242930742,0,10
"6681",-70.59552,42.7423,0.218297400671872,0,10
"6933",-70.571976,42.713333,0.213536280512926,0,10
"6934",-70.54604,42.713673,0.311413923780492,0,10
"7185",-70.5484,42.684658,0.157226878633082,0,10
"7436",-70.55077,42.655544,0.239081521365733,0,10
"7687",-70.55319,42.62613,0.197879519990238,0,10
"7688",-70.5273,42.62649,0.159607438712555,0,10
"7938",-70.55556,42.59704,0.136808997951448,0,10
"7939",-70.52968,42.59738,0.247230361637776,0,10
"8188",-70.58377,42.56761,0.134519997875032,0,10
"8189",-70.55791,42.567955,0.183870839522569,0,10
"8190",-70.53206,42.568295,0.215184360567946,0,10
"8191",-70.506226,42.568436,0.287883002994931,0,10
"8436",-70.66359,42.53781,0.149261158367153,0,10
"8437",-70.63774,42.5382,0.149810518385493,0,10
"8438",-70.6119,42.53856,0.129117957694689,0,10
"8439",-70.586075,42.538742,0.149718958382437,0,10
"8440",-70.56024,42.539062,0.14990207838855,0,10
"8441",-70.53439,42.5394,0.232580761148711,0,10
"8682",-70.79491,42.50759,0.149718958382437,0,10
"8683",-70.76912,42.507683,0.116574237275927,0,10
"8684",-70.74329,42.50809,0.198703560017748,0,10
"8685",-70.7175,42.508255,0.145873438254057,0,10
"8686",-70.69168,42.508606,0.129301077700802,0,10
"8687",-70.66589,42.508675,0.127652997645782,0,10
"8688",-70.64007,42.509064,0.138457078006468,0,10
"8689",-70.61424,42.509396,0.149718958382437,0,10
"8690",-70.58844,42.509556,0.149718958382437,0,10
"8691",-70.56261,42.50993,0.135344037902541,0,10
"8692",-70.53677,42.51027,0.198886680023861,0,10
"8693",-70.510994,42.510273,0.279734162722889,0,10
"8933",-70.79711,42.47867,0.211155720433453,0,10
"8934",-70.77133,42.478848,0.149718958382437,0,10
"8935",-70.74552,42.479233,0.154571638544439,0,10
"8936",-70.71975,42.47931,0.140196718064544,0,10
"8937",-70.69394,42.479687,0.145140958229604,0,10
"8938",-70.66816,42.47986,0.198886680023861,0,10
"8939",-70.64234,42.48023,0.168580319012108,0,10
"8940",-70.61652,42.480564,0.168763439018221,0,10
"8941",-70.59075,42.48064,0.149718958382437,0,10
"8942",-70.56494,42.48098,0.142302598134847,0,10
"8943",-70.53912,42.481323,0.149810518385493,0,10
"8944",-70.51333,42.48147,0.233862601191504,0,10
"9182",-70.85087,42.44922,0.234686641219014,0,10
"9183",-70.82508,42.449593,0.117215157297323,0,10
"9184",-70.79932,42.449745,0.130766037749709,0,10
"9185",-70.77355,42.449924,0.198520440011634,0,10
"9186",-70.74775,42.45031,0.139006438024808,0,10
"9187",-70.722,42.45039,0.202640640149184,0,10
"9188",-70.696205,42.45074,0.197238599968841,0,10
"9189",-70.670425,42.450943,0.256020121931215,0,10
"9195",-70.515686,42.452522,0.270578162417223,0,10
"9432",-70.87879,42.42016,0.0991778366951621,0,10
"9433",-70.85305,42.420296,0.178010999326943,0,10
"9434",-70.82726,42.4207,0.149535838376323,0,10
"9435",-70.801506,42.42091,0.133787517850578,0,10
"9436",-70.77577,42.42098,0.156311278602516,0,10
"9437",-70.749985,42.421364,0.195407399907708,0,10
"9438",-70.72423,42.42158,0.192385919806839,0,10
"9439",-70.69844,42.421932,0.20904984036315,0,10
"9440",-70.6727,42.422,0.269479442380543,0,10
"9681",-70.93247,42.39051,0.20520432023477,0,10
"9682",-70.90674,42.39072,0.255470761912875,0,10
"9683",-70.88097,42.391163,0.167756278984598,0,10
"9684",-70.85523,42.391296,0.199893840057484,0,10
"9685",-70.82947,42.391678,0.272134682469186,0,10
"9686",-70.80373,42.391888,0.18332147950423,0,10
"9687",-70.77799,42.39198,0.134886237887258,0,10
"9688",-70.75222,42.392365,0.180116879397247,0,10
"9689",-70.72649,42.392536,0.240912721426866,0,10
"9932",-70.93459,42.361645,0.109798797049734,0,10
"9933",-70.90889,42.36175,0.141112318095111,0,10
"9936",-70.83165,42.36279,0.157318438636139,0,10
"9937",-70.80594,42.36289,0.170319959070184,0,10
"9938",-70.780205,42.363094,0.197971079993295,0,10
"9939",-70.75444,42.363506,0.217473360644362,0,10
"9940",-70.72874,42.363567,0.223424760843045,0,10
"10183",-70.93674,42.332653,0.201358800106391,0,10
"10184",-70.91104,42.332783,0.105037676890788,0,10
"10185",-70.8853,42.333168,0.127652997645782,0,10
"10186",-70.85958,42.333416,0.199893840057484,0,10
"10187",-70.83385,42.333817,0.155761918584176,0,10
"10188",-70.808136,42.333927,0.184786439553136,0,10
"10189",-70.782425,42.3341,0.199710720051371,0,10
"10190",-70.75668,42.334488,0.215459040577116,0,10
"10191",-70.73098,42.334576,0.233587921182334,0,10
"10439",-70.81031,42.305145,0.130674477746652,0,10
"10440",-70.78463,42.305218,0.188631959681516,0,10
"10441",-70.758896,42.305607,0.200809440088051,0,10
"10442",-70.73319,42.305798,0.133695957847522,0,10
"11189",-70.893845,42.217903,0.659708175408014,0,10
"12456",-70.59718,42.077103,0.14962739837938,0,10
"12959",-70.57611,42.020042,0.199619160048314,0,10
"13210",-70.578384,41.991398,0.14688059828768,0,10
"13211",-70.55283,41.991444,0.134886237887258,0,10
"14218",-70.485344,41.877697,0.199985400060541,0,10
"14469",-70.487625,41.849247,0.168305639002938,0,10
"14470",-70.462105,41.84954,0.139189558030921,0,10
"14721",-70.46442,41.820965,0.269662562386657,0,10
"14722",-70.4389,41.82125,0.244208881536906,0,10
"14974",-70.41577,41.792667,0.247962841662229,0,10
"14975",-70.39025,41.793137,0.532714451168431,0,10
"15199",-71.080055,41.75832,0.366624605623656,0,10
"15443",-71.26004,41.728176,1.03666070799227,0,10
"15694",-71.26196,41.699455,0.970096585770079,0,10
"15943",-71.3146,41.670784,0.344741764893115,0,10
"15947",-71.21305,41.671448,0.183504599510343,0,10
"16193",-71.34184,41.64207,1.15184319183754,0,10
"16443",-71.369,41.613823,0.147796198318247,0,10
"16445",-71.31831,41.613888,0.943269504874479,0,10
"16448",-71.24222,41.61442,1.7186911707613,0,10
"16467",-70.759895,41.618977,0.149444278373267,0,10
"16468",-70.73453,41.619015,0.0999103167196154,0,10
"16699",-71.244095,41.586132,1.89274673657201,0,10
"16717",-70.78743,41.590153,0.0737241558454116,0,10
"16718",-70.76203,41.59051,0.148437118339643,0,10
"16719",-70.73667,41.59057,0.0998187567165587,0,10
"16720",-70.711266,41.590897,0.100001876722672,0,10
"16721",-70.68587,41.591244,0.0998187567165587,0,10
"16945",-71.372635,41.557068,1.48777684305242,0,10
"16965",-70.865616,41.56124,0.14962739837938,0,10
"16968",-70.78953,41.561848,0.127561437642726,0,10
"16969",-70.764145,41.562187,0.14962739837938,0,10
"16970",-70.73879,41.562275,0.0995440767073887,0,10
"16971",-70.71341,41.562622,0.100001876722672,0,10
"17204",-71.17183,41.53019,0.880734022786783,0,10
"17214",-70.91841,41.532272,0.105220796896901,0,10
"17215",-70.89305,41.53264,0.149718958382437,0,10
"17216",-70.86769,41.53286,0.149169598364097,0,10
"17219",-70.79163,41.533497,0.0998187567165587,0,10
"17222",-70.71555,41.534245,0.196872359956615,0,10
"17234",-70.41107,41.537422,0.100001876722672,0,10
"17235",-70.38571,41.537537,0.0997271967135021,0,10
"17236",-70.3603,41.53795,0.100001876722672,0,10
"17237",-70.334946,41.538025,0.100001876722672,0,10
"17465",-70.920456,41.50392,0.14715527829685,0,10
"17466",-70.895096,41.50431,0.149535838376323,0,10
"17467",-70.869774,41.50443,0.146972158290737,0,10
"17471",-70.76839,41.50543,0.183962399525626,0,10
"17472",-70.74306,41.505573,1.09470974993019,0,10
"17484",-70.438774,41.508526,0.0999103167196154,0,10
"17485",-70.41337,41.509,0.0999103167196154,0,10
"17486",-70.38804,41.509064,0.0996356367104454,0,10
"17487",-70.36263,41.509495,0.0999103167196154,0,10
"17488",-70.337296,41.50958,0.0999103167196154,0,10
"17489",-70.3119,41.50997,0.0993609567012754,0,10
"17490",-70.28653,41.510227,0.0998187567165587,0,10
"17491",-70.261154,41.51045,0.0999103167196154,0,10
"17492",-70.23579,41.510674,0.100001876722672,0,10
"17493",-70.21041,41.51088,0.0999103167196154,0,10
"17494",-70.185036,41.511086,0.0999103167196154,0,10
"17495",-70.15966,41.511314,0.0645681555397459,0,10
"17496",-70.13425,41.511776,0.100001876722672,0,10
"17710",-71.07436,41.474617,0.146514358275454,0,10
"17711",-71.04906,41.474766,0.205112760231714,0,10
"17713",-70.99842,41.475117,0.14880335835187,0,10
"17714",-70.97311,41.475365,0.14935271837021,0,10
"17715",-70.947754,41.47577,0.148894918354927,0,10
"17716",-70.922455,41.47587,0.14715527829685,0,10
"17717",-70.89713,41.476044,0.149444278373267,0,10
"17718",-70.87182,41.476162,0.14825399833353,0,10
"17721",-70.79584,41.4768,0.576480132629513,0,10
"17732",-70.51707,41.479702,0.14990207838855,0,10
"17733",-70.49171,41.48,0.100001876722672,0,10
"17734",-70.466354,41.48027,0.0998187567165587,0,10
"17735",-70.44105,41.480236,0.0999103167196154,0,10
"17736",-70.41564,41.48082,0.0995440767073887,0,10
"17737",-70.39033,41.4808,0.0999103167196154,0,10
"17738",-70.364944,41.481213,0.0998187567165587,0,10
"17739",-70.339615,41.48129,0.100001876722672,0,10
"17740",-70.314224,41.48174,0.0996356367104454,0,10
"17741",-70.288864,41.481964,0.0999103167196154,0,10
"17742",-70.26351,41.482162,0.0997271967135021,0,10
"17743",-70.23815,41.48241,0.0999103167196154,0,10
"17744",-70.21279,41.48262,0.0998187567165587,0,10
"17745",-70.18743,41.482834,0.0999103167196154,0,10
"17746",-70.16207,41.483036,0.0998187567165587,0,10
"17747",-70.136665,41.483524,0.0999103167196154,0,10
"17954",-71.25343,41.444607,0.218755200687156,0,10
"17955",-71.22813,41.44488,0.198520440011634,0,10
"17959",-71.126915,41.44593,0.186983879626496,0,10
"17960",-71.10161,41.446175,0.198703560017748,0,10
"17961",-71.07632,41.446312,0.149718958382437,0,10
"17962",-71.05101,41.446552,0.14715527829685,0,10
"17963",-71.02572,41.446674,0.14935271837021,0,10
"17964",-71.000404,41.4469,0.146972158290737,0,10
"17965",-70.975105,41.447063,0.148986478357983,0,10
"17966",-70.949776,41.44744,0.149169598364097,0,10
"17967",-70.92447,41.447647,0.338241004676092,0,10
"17984",-70.49396,41.45166,0.145324078235717,0,10
"17985",-70.46861,41.451958,0.0998187567165587,0,10
"17986",-70.44331,41.451923,0.0999103167196154,0,10
"17987",-70.41792,41.452503,0.0999103167196154,0,10
"17988",-70.392624,41.45246,0.100001876722672,0,10
"17989",-70.36724,41.453003,0.0996356367104454,0,10
"17990",-70.341934,41.452976,0.0999103167196154,0,10
"17991",-70.31654,41.453506,0.0994525167043321,0,10
"17992",-70.2912,41.453735,0.0990862766921055,0,10
"17993",-70.26586,41.453957,0.0996356367104454,0,10
"17994",-70.24051,41.45418,0.0994525167043321,0,10
"17995",-70.21513,41.454582,0.0994525167043321,0,10
"17996",-70.18982,41.454605,0.0998187567165587,0,10
"17997",-70.16447,41.45483,0.100001876722672,0,10
"17998",-70.13909,41.45519,0.0999103167196154,0,10
"17999",-70.11375,41.455402,0.100001876722672,0,10
"18000",-70.08839,41.45559,0.29969424338924,0,10
"18199",-71.40693,41.41536,0.149444278373267,0,10
"18200",-71.38165,41.41556,0.14962739837938,0,10
"18201",-71.3564,41.41558,0.14935271837021,0,10
"18202",-71.33111,41.4159,0.149444278373267,0,10
"18203",-71.30584,41.416084,0.14990207838855,0,10
"18204",-71.28058,41.416107,0.14962739837938,0,10
"18205",-71.25529,41.41639,0.198978240026918,0,10
"18206",-71.23002,41.416557,0.195590519913821,0,10
"18207",-71.20472,41.416855,0.196780799953558,0,10
